KITS ID,Direction,Month,Day,Hour,Day of Week,Occupancy
5,NB,1,24,11,3,7.5
5,NB,1,24,11,4,7.25
5,NB,1,24,12,3,8.5
5,NB,1,24,12,4,8.5
5,NB,1,24,13,3,9.833333333333334
5,NB,1,24,13,4,9.625
5,NB,1,24,14,3,15.0
5,NB,1,24,14,4,8.25
5,NB,1,24,15,3,11.25
5,NB,1,24,15,4,10.125
5,NB,1,24,16,3,9.625
5,NB,1,24,16,4,11.25
5,NB,1,24,17,3,27.0
5,NB,1,24,17,4,22.5
5,NB,1,24,18,3,35.0
5,NB,1,24,18,4,22.125
5,NB,1,24,19,3,23.0
5,NB,1,24,19,4,11.0
5,NB,1,24,20,3,7.125
5,NB,1,24,20,4,7.5
5,NB,1,24,21,3,5.75
5,NB,1,24,21,4,6.0
5,NB,1,24,22,3,4.0
5,NB,1,24,22,4,5.25
5,NB,1,24,23,3,2.25
5,NB,1,24,23,4,2.625
5,NB,1,25,0,4,1.125
5,NB,1,25,0,5,1.5
5,NB,1,25,1,4,0.625
5,NB,1,25,1,5,0.5
5,NB,1,25,2,4,0.0
5,NB,1,25,2,5,0.125
5,NB,1,25,3,4,0.125
5,NB,1,25,3,5,0.0
5,NB,1,25,4,4,0.0
5,NB,1,25,4,5,0.0
5,NB,1,25,5,4,0.125
5,NB,1,25,5,5,0.25
5,NB,1,25,6,4,2.0
5,NB,1,25,6,5,2.0
5,NB,1,25,7,4,7.875
5,NB,1,25,7,5,9.25
5,NB,1,25,8,4,30.75
5,NB,1,25,8,5,29.625
5,NB,1,25,9,4,33.75
5,NB,1,25,9,5,29.625
5,NB,1,25,10,4,10.25
5,NB,1,25,10,5,10.25
5,NB,1,25,11,4,7.625
5,NB,1,25,11,5,8.0
5,NB,1,25,12,4,8.375
5,NB,1,25,12,5,9.75
5,NB,1,25,13,4,13.375
5,NB,1,25,13,5,12.625
5,NB,1,25,14,4,10.1
5,NB,1,25,14,5,12.625
5,NB,1,25,15,4,8.875
5,NB,1,25,15,5,9.25
5,NB,1,25,16,4,9.625
5,NB,1,25,16,5,17.25
5,NB,1,25,17,4,10.0
5,NB,1,25,17,5,25.75
5,NB,1,25,18,4,10.625
5,NB,1,25,18,5,10.25
5,NB,1,25,19,4,10.125
5,NB,1,25,19,5,11.625
5,NB,1,25,20,4,6.375
5,NB,1,25,20,5,8.25
5,NB,1,25,21,4,5.0
5,NB,1,25,21,5,7.25
5,NB,1,25,22,4,5.0
5,NB,1,25,22,5,5.75
5,NB,1,25,23,4,2.625
5,NB,1,25,23,5,4.125
5,NB,1,26,0,5,1.5
5,NB,1,26,0,6,3.375
5,NB,1,26,1,5,0.5
5,NB,1,26,1,6,2.375
5,NB,1,26,2,5,0.25
5,NB,1,26,2,6,1.25
5,NB,1,26,3,5,0.125
5,NB,1,26,3,6,0.75
5,NB,1,26,4,5,0.0
5,NB,1,26,4,6,0.0
5,NB,1,26,5,5,0.375
5,NB,1,26,5,6,0.0
5,NB,1,26,6,5,2.5
5,NB,1,26,6,6,0.375
5,NB,1,26,7,5,10.0
5,NB,1,26,7,6,1.25
5,NB,1,26,8,5,29.0
5,NB,1,26,8,6,2.625
5,NB,1,26,9,5,22.625
5,NB,1,26,9,6,5.125
5,NB,1,26,10,5,8.625
5,NB,1,26,10,6,7.75
5,NB,1,26,11,5,7.75
5,NB,1,26,11,6,8.5
5,NB,1,26,12,5,8.75
5,NB,1,26,12,6,13.375
5,NB,1,26,13,5,24.75
5,NB,1,26,13,6,28.5
5,NB,1,26,14,5,22.5
5,NB,1,26,14,6,31.25
5,NB,1,26,15,5,11.375
5,NB,1,26,15,6,31.125
5,NB,1,26,16,5,10.375
5,NB,1,26,16,6,26.5
5,NB,1,26,17,5,14.5
5,NB,1,26,17,6,21.25
5,NB,1,26,18,5,25.375
5,NB,1,26,18,6,12.375
5,NB,1,26,19,5,9.75
5,NB,1,26,19,6,11.125
5,NB,1,26,20,5,7.0
5,NB,1,26,20,6,8.875
5,NB,1,26,21,5,6.625
5,NB,1,26,21,6,7.0
5,NB,1,26,22,5,6.125
5,NB,1,26,22,6,6.625
5,NB,1,26,23,5,4.375
5,NB,1,26,23,6,5.5
5,NB,1,27,0,0,3.375
5,NB,1,27,0,6,3.25
5,NB,1,27,1,0,2.25
5,NB,1,27,1,6,2.25
5,NB,1,27,2,0,1.875
5,NB,1,27,2,6,1.125
5,NB,1,27,3,0,0.875
5,NB,1,27,3,6,0.5
5,NB,1,27,4,0,0.0
5,NB,1,27,4,6,0.0
5,NB,1,27,5,0,0.0
5,NB,1,27,5,6,0.0
5,NB,1,27,6,0,0.0
5,NB,1,27,6,6,0.75
5,NB,1,27,7,0,0.5
5,NB,1,27,7,6,1.125
5,NB,1,27,8,0,1.375
5,NB,1,27,8,6,3.0
5,NB,1,27,9,0,3.375
5,NB,1,27,9,6,5.375
5,NB,1,27,10,0,4.5
5,NB,1,27,10,6,7.125
5,NB,1,27,11,0,7.125
5,NB,1,27,11,6,8.625
5,NB,1,27,12,0,9.25
5,NB,1,27,12,6,11.875
5,NB,1,27,13,0,15.25
5,NB,1,27,13,6,30.25
5,NB,1,27,14,0,20.0
5,NB,1,27,14,6,12.75
5,NB,1,27,15,0,17.125
5,NB,1,27,15,6,16.875
5,NB,1,27,16,0,25.0
5,NB,1,27,16,6,27.25
5,NB,1,27,17,0,14.625
5,NB,1,27,17,6,10.5
5,NB,1,27,18,0,13.875
5,NB,1,27,18,6,12.0
5,NB,1,27,19,0,8.375
5,NB,1,27,19,6,9.375
5,NB,1,27,20,0,5.625
5,NB,1,27,20,6,7.375
5,NB,1,27,21,0,5.25
5,NB,1,27,21,6,7.0
5,NB,1,27,22,0,3.0
5,NB,1,27,22,6,6.875
5,NB,1,27,23,0,1.5
5,NB,1,27,23,6,5.125
5,NB,1,28,0,0,3.9
5,NB,1,28,0,1,0.625
5,NB,1,28,1,0,2.5
5,NB,1,28,1,1,0.125
5,NB,1,28,2,0,1.75
5,NB,1,28,2,1,0.0
5,NB,1,28,3,0,0.875
5,NB,1,28,3,1,0.0
5,NB,1,28,4,0,0.125
5,NB,1,28,4,1,0.0
5,NB,1,28,5,0,0.0
5,NB,1,28,5,1,0.125
5,NB,1,28,6,0,0.125
5,NB,1,28,6,1,2.25
5,NB,1,28,7,0,0.5
5,NB,1,28,7,1,9.0
5,NB,1,28,8,0,1.75
5,NB,1,28,8,1,27.0
5,NB,1,28,9,0,3.5
5,NB,1,28,9,1,30.5
5,NB,1,28,10,0,5.375
5,NB,1,28,10,1,12.0
5,NB,1,28,11,0,7.25
5,NB,1,28,11,1,7.125
5,NB,1,28,12,0,9.375
5,NB,1,28,12,1,8.75
5,NB,1,28,13,0,26.375
5,NB,1,28,13,1,10.0
5,NB,1,28,14,0,26.75
5,NB,1,28,14,1,8.875
5,NB,1,28,15,0,17.5
5,NB,1,28,15,1,8.25
5,NB,1,28,16,0,11.125
5,NB,1,28,16,1,11.5
5,NB,1,28,17,0,12.0
5,NB,1,28,17,1,11.25
5,NB,1,28,18,0,11.125
5,NB,1,28,18,1,18.0
5,NB,1,28,19,0,7.875
5,NB,1,28,19,1,12.5
5,NB,1,28,20,0,5.0
5,NB,1,28,20,1,6.375
5,NB,1,28,21,0,4.375
5,NB,1,28,21,1,4.5
5,NB,1,28,22,0,2.875
5,NB,1,28,22,1,2.875
5,NB,1,28,23,0,1.125
5,NB,1,28,23,1,1.125
5,NB,1,29,0,1,1.0
5,NB,1,29,0,2,0.625
5,NB,1,29,1,1,0.125
5,NB,1,29,1,2,0.125
5,NB,1,29,2,1,0.0
5,NB,1,29,2,2,0.0
5,NB,1,29,3,1,0.0
5,NB,1,29,3,2,0.0
5,NB,1,29,4,1,0.0
5,NB,1,29,4,2,0.0
5,NB,1,29,5,1,0.25
5,NB,1,29,5,2,0.125
5,NB,1,29,6,1,2.625
5,NB,1,29,6,2,2.625
5,NB,1,29,7,1,10.375
5,NB,1,29,7,2,10.625
5,NB,1,29,8,1,28.25
5,NB,1,29,8,2,27.0
5,NB,1,29,9,1,28.0
5,NB,1,29,9,2,29.25
5,NB,1,29,10,1,8.25
5,NB,1,29,10,2,11.5
5,NB,1,29,11,1,7.0
5,NB,1,29,11,2,7.625
5,NB,1,29,12,1,8.375
5,NB,1,29,12,2,8.75
5,NB,1,29,13,1,10.625
5,NB,1,29,13,2,10.0
5,NB,1,29,14,1,8.25
5,NB,1,29,14,2,8.875
5,NB,1,29,15,1,8.25
5,NB,1,29,15,2,8.75
5,NB,1,29,16,1,9.75
5,NB,1,29,16,2,11.0
5,NB,1,29,17,1,9.75
5,NB,1,29,17,2,14.0
5,NB,1,29,18,1,10.375
5,NB,1,29,18,2,13.75
5,NB,1,29,19,1,8.25
5,NB,1,29,19,2,11.625
5,NB,1,29,20,1,5.5
5,NB,1,29,20,2,6.125
5,NB,1,29,21,1,4.0
5,NB,1,29,21,2,5.25
5,NB,1,29,22,1,2.5
5,NB,1,29,22,2,3.125
5,NB,1,29,23,1,1.1666666666666667
5,NB,1,29,23,2,1.875
5,NB,1,30,0,2,0.5
5,NB,1,30,0,3,0.75
5,NB,1,30,1,2,0.125
5,NB,1,30,1,3,0.125
5,NB,1,30,2,2,0.0
5,NB,1,30,2,3,0.0
5,NB,1,30,3,2,0.0
5,NB,1,30,3,3,0.0
5,NB,1,30,4,2,0.0
5,NB,1,30,4,3,0.0
5,NB,1,30,5,2,0.625
5,NB,1,30,5,3,0.25
5,NB,1,30,6,2,2.625
5,NB,1,30,6,3,2.75
5,NB,1,30,7,2,11.375
5,NB,1,30,7,3,9.75
5,NB,1,30,8,2,35.0
5,NB,1,30,8,3,32.0
5,NB,1,30,9,2,28.166666666666668
5,NB,1,30,9,3,30.5
5,NB,1,30,10,2,8.875
5,NB,1,30,10,3,10.5
5,NB,1,30,11,2,7.125
5,NB,1,30,11,3,7.5
5,NB,1,30,12,2,8.625
5,NB,1,30,12,3,9.75
5,NB,1,30,13,2,16.125
5,NB,1,30,13,3,9.875
5,NB,1,30,14,2,8.0
5,NB,1,30,14,3,8.875
5,NB,1,30,15,2,9.75
5,NB,1,30,15,3,8.25
5,NB,1,30,16,2,10.0
5,NB,1,30,16,3,12.125
5,NB,1,30,17,2,9.75
5,NB,1,30,17,3,11.625
5,NB,1,30,18,2,10.125
5,NB,1,30,18,3,13.0
5,NB,1,30,19,2,8.25
5,NB,1,30,19,3,9.25
5,NB,1,30,20,2,5.875
5,NB,1,30,20,3,6.75
5,NB,1,30,21,2,4.75
5,NB,1,30,21,3,5.0
5,NB,1,30,22,2,3.375
5,NB,1,30,22,3,4.375
5,NB,1,30,23,2,1.75
5,NB,1,30,23,3,1.75
5,NB,1,31,0,3,1.125
5,NB,1,31,0,4,1.25
5,NB,1,31,1,3,0.125
5,NB,1,31,1,4,0.25
5,NB,1,31,2,3,0.0
5,NB,1,31,2,4,0.0
5,NB,1,31,3,3,0.0
5,NB,1,31,3,4,0.0
5,NB,1,31,4,3,0.0
5,NB,1,31,4,4,0.0
5,NB,1,31,5,3,0.5
5,NB,1,31,5,4,0.125
5,NB,1,31,6,3,3.0
5,NB,1,31,6,4,2.625
5,NB,1,31,7,3,11.375
5,NB,1,31,7,4,10.125
5,NB,1,31,8,3,32.75
5,NB,1,31,8,4,31.75
5,NB,1,31,9,3,28.625
5,NB,1,31,9,4,31.625
5,NB,1,31,10,3,8.75
5,NB,1,31,10,4,12.0
5,NB,1,31,11,3,8.25
5,NB,1,31,11,4,7.375
5,NB,1,31,12,3,8.75
5,NB,1,31,12,4,8.375
5,NB,1,31,13,3,20.875
5,NB,1,31,13,4,10.25
5,NB,1,31,14,3,8.0
5,NB,1,31,14,4,9.375
5,NB,1,31,15,3,9.125
5,NB,1,31,15,4,8.5
5,NB,1,31,16,3,9.75
5,NB,1,31,16,4,14.5
5,NB,1,31,17,3,9.875
5,NB,1,31,17,4,27.125
5,NB,1,31,18,3,9.25
5,NB,1,31,18,4,21.0
5,NB,1,31,19,3,9.0
5,NB,1,31,19,4,8.625
5,NB,1,31,20,3,5.875
5,NB,1,31,20,4,7.375
5,NB,1,31,21,3,5.25
5,NB,1,31,21,4,5.0
5,NB,1,31,22,3,4.125
5,NB,1,31,22,4,4.75
5,NB,1,31,23,3,1.875
5,NB,1,31,23,4,3.75
5,NB,2,1,0,4,1.25
5,NB,2,1,0,5,1.25
5,NB,2,1,1,4,0.25
5,NB,2,1,1,5,0.625
5,NB,2,1,2,4,0.0
5,NB,2,1,2,5,0.375
5,NB,2,1,3,4,0.0
5,NB,2,1,3,5,0.0
5,NB,2,1,4,4,0.0
5,NB,2,1,4,5,0.0
5,NB,2,1,5,4,0.5
5,NB,2,1,5,5,0.0
5,NB,2,1,6,4,2.375
5,NB,2,1,6,5,2.375
5,NB,2,1,7,4,12.75
5,NB,2,1,7,5,9.375
5,NB,2,1,8,4,35.375
5,NB,2,1,8,5,27.375
5,NB,2,1,9,4,43.375
5,NB,2,1,9,5,25.375
5,NB,2,1,10,4,10.0
5,NB,2,1,10,5,9.625
5,NB,2,1,11,4,7.625
5,NB,2,1,11,5,7.875
5,NB,2,1,12,4,9.0
5,NB,2,1,12,5,9.5
5,NB,2,1,13,4,10.625
5,NB,2,1,13,5,10.625
5,NB,2,1,14,4,9.125
5,NB,2,1,14,5,10.25
5,NB,2,1,15,4,9.25
5,NB,2,1,15,5,21.5
5,NB,2,1,16,4,9.875
5,NB,2,1,16,5,26.25
5,NB,2,1,17,4,10.625
5,NB,2,1,17,5,31.875
5,NB,2,1,18,4,10.75
5,NB,2,1,18,5,15.75
5,NB,2,1,19,4,8.625
5,NB,2,1,19,5,10.375
5,NB,2,1,20,4,6.5
5,NB,2,1,20,5,7.625
5,NB,2,1,21,4,6.0
5,NB,2,1,21,5,7.25
5,NB,2,1,22,4,5.375
5,NB,2,1,22,5,5.75
5,NB,2,1,23,4,2.625
5,NB,2,1,23,5,4.375
5,NB,2,2,0,5,1.625
5,NB,2,2,0,6,2.875
5,NB,2,2,1,5,0.625
5,NB,2,2,1,6,2.25
5,NB,2,2,2,5,0.25
5,NB,2,2,2,6,1.375
5,NB,2,2,3,5,0.0
5,NB,2,2,3,6,0.625
5,NB,2,2,4,5,0.0
5,NB,2,2,4,6,0.25
5,NB,2,2,5,5,0.25
5,NB,2,2,5,6,0.0
5,NB,2,2,6,5,2.625
5,NB,2,2,6,6,0.375
5,NB,2,2,7,5,10.0
5,NB,2,2,7,6,1.25
5,NB,2,2,8,5,25.625
5,NB,2,2,8,6,2.875
5,NB,2,2,9,5,24.375
5,NB,2,2,9,6,5.625
5,NB,2,2,10,5,8.75
5,NB,2,2,10,6,7.5
5,NB,2,2,11,5,7.875
5,NB,2,2,11,6,8.75
5,NB,2,2,12,5,12.375
5,NB,2,2,12,6,10.5
5,NB,2,2,13,5,34.5
5,NB,2,2,13,6,11.625
5,NB,2,2,14,5,28.75
5,NB,2,2,14,6,16.375
5,NB,2,2,15,5,10.625
5,NB,2,2,15,6,10.125
5,NB,2,2,16,5,16.125
5,NB,2,2,16,6,11.25
5,NB,2,2,17,5,14.0
5,NB,2,2,17,6,9.875
5,NB,2,2,18,5,9.125
5,NB,2,2,18,6,10.5
5,NB,2,2,19,5,9.375
5,NB,2,2,19,6,11.75
5,NB,2,2,20,5,8.0
5,NB,2,2,20,6,16.875
5,NB,2,2,21,5,6.75
5,NB,2,2,21,6,6.625
5,NB,2,2,22,5,7.0
5,NB,2,2,22,6,6.0
5,NB,2,2,23,5,4.25
5,NB,2,2,23,6,4.625
5,NB,2,3,0,0,3.625
5,NB,2,3,0,6,3.375
5,NB,2,3,1,0,2.375
5,NB,2,3,1,6,2.125
5,NB,2,3,2,0,2.0
5,NB,2,3,2,6,1.25
5,NB,2,3,3,0,0.875
5,NB,2,3,3,6,0.25
5,NB,2,3,4,0,0.2
5,NB,2,3,4,6,0.0
5,NB,2,3,5,0,0.0
5,NB,2,3,5,6,0.0
5,NB,2,3,6,0,0.25
5,NB,2,3,6,6,0.5
5,NB,2,3,7,0,0.625
5,NB,2,3,7,6,1.5
5,NB,2,3,8,0,1.875
5,NB,2,3,8,6,3.125
5,NB,2,3,9,0,3.75
5,NB,2,3,9,6,5.75
5,NB,2,3,10,0,5.25
5,NB,2,3,10,6,7.75
5,NB,2,3,11,0,7.25
5,NB,2,3,11,6,8.25
5,NB,2,3,12,0,8.875
5,NB,2,3,12,6,9.75
5,NB,2,3,13,0,8.875
5,NB,2,3,13,6,9.5
5,NB,2,3,14,0,10.125
5,NB,2,3,14,6,16.25
5,NB,2,3,15,0,9.5
5,NB,2,3,15,6,14.25
5,NB,2,3,16,0,9.625
5,NB,2,3,16,6,15.25
5,NB,2,3,17,0,10.375
5,NB,2,3,17,6,10.625
5,NB,2,3,18,0,7.25
5,NB,2,3,18,6,9.75
5,NB,2,3,19,0,4.875
5,NB,2,3,19,6,9.0
5,NB,2,3,20,0,3.5
5,NB,2,3,20,6,7.125
5,NB,2,3,21,0,4.625
5,NB,2,3,21,6,6.875
5,NB,2,3,22,0,3.25
5,NB,2,3,22,6,7.25
5,NB,2,3,23,0,1.5
5,NB,2,3,23,6,6.0
5,NB,2,4,0,0,3.875
5,NB,2,4,0,1,0.375
5,NB,2,4,1,0,2.5
5,NB,2,4,1,1,0.25
5,NB,2,4,2,0,1.5
5,NB,2,4,2,1,0.0
5,NB,2,4,3,0,0.625
5,NB,2,4,3,1,0.0
5,NB,2,4,4,0,0.0
5,NB,2,4,4,1,0.0
5,NB,2,4,5,0,0.0
5,NB,2,4,5,1,0.5
5,NB,2,4,6,0,0.0
5,NB,2,4,6,1,3.0
5,NB,2,4,7,0,0.5
5,NB,2,4,7,1,13.375
5,NB,2,4,8,0,1.125
5,NB,2,4,8,1,32.75
5,NB,2,4,9,0,3.0
5,NB,2,4,9,1,18.5
5,NB,2,4,10,0,4.5
5,NB,2,4,10,1,7.2
5,NB,2,4,11,0,6.5
5,NB,2,4,11,1,6.833333333333333
5,NB,2,4,12,0,8.75
5,NB,2,4,12,1,8.75
5,NB,2,4,13,0,10.625
5,NB,2,4,13,1,9.125
5,NB,2,4,14,0,19.875
5,NB,2,4,14,1,8.0
5,NB,2,4,15,0,20.875
5,NB,2,4,15,1,8.5
5,NB,2,4,16,0,10.75
5,NB,2,4,16,1,10.125
5,NB,2,4,17,0,10.25
5,NB,2,4,17,1,12.0
5,NB,2,4,18,0,8.75
5,NB,2,4,18,1,21.75
5,NB,2,4,19,0,5.0
5,NB,2,4,19,1,14.125
5,NB,2,4,20,0,2.875
5,NB,2,4,20,1,5.5
5,NB,2,4,21,0,2.625
5,NB,2,4,21,1,4.25
5,NB,2,4,22,0,5.25
5,NB,2,4,22,1,2.625
5,NB,2,4,23,0,1.75
5,NB,2,4,23,1,1.5
5,NB,2,5,0,1,0.625
5,NB,2,5,0,2,0.5
5,NB,2,5,1,1,0.375
5,NB,2,5,1,2,0.0
5,NB,2,5,2,1,0.0
5,NB,2,5,2,2,0.0
5,NB,2,5,3,1,0.0
5,NB,2,5,3,2,0.0
5,NB,2,5,4,1,0.0
5,NB,2,5,4,2,0.0
5,NB,2,5,5,1,0.125
5,NB,2,5,5,2,0.625
5,NB,2,5,6,1,1.75
5,NB,2,5,6,2,3.5
5,NB,2,5,7,1,8.6
5,NB,2,5,7,2,14.125
5,NB,2,5,8,1,25.666666666666668
5,NB,2,5,8,2,33.75
5,NB,2,5,9,1,29.625
5,NB,2,5,9,2,32.375
5,NB,2,5,10,1,8.875
5,NB,2,5,10,2,13.25
5,NB,2,5,11,1,7.0
5,NB,2,5,11,2,8.125
5,NB,2,5,12,1,7.125
5,NB,2,5,12,2,8.875
5,NB,2,5,13,1,8.25
5,NB,2,5,13,2,9.625
5,NB,2,5,14,1,8.375
5,NB,2,5,14,2,8.75
5,NB,2,5,15,1,7.5
5,NB,2,5,15,2,9.5
5,NB,2,5,16,1,9.125
5,NB,2,5,16,2,11.75
5,NB,2,5,17,1,9.25
5,NB,2,5,17,2,12.625
5,NB,2,5,18,1,9.0
5,NB,2,5,18,2,11.125
5,NB,2,5,19,1,8.25
5,NB,2,5,19,2,9.875
5,NB,2,5,20,1,6.0
5,NB,2,5,20,2,7.625
5,NB,2,5,21,1,4.5
5,NB,2,5,21,2,6.875
5,NB,2,5,22,1,3.25
5,NB,2,5,22,2,2.75
5,NB,2,5,23,1,1.5
5,NB,2,5,23,2,1.875
5,NB,2,6,0,2,0.625
5,NB,2,6,0,3,0.375
5,NB,2,6,1,2,0.25
5,NB,2,6,1,3,0.125
5,NB,2,6,2,2,0.0
5,NB,2,6,2,3,0.0
5,NB,2,6,3,2,0.0
5,NB,2,6,3,3,0.0
5,NB,2,6,4,2,0.0
5,NB,2,6,4,3,0.0
5,NB,2,6,5,2,0.125
5,NB,2,6,5,3,0.625
5,NB,2,6,6,2,2.125
5,NB,2,6,6,3,3.125
5,NB,2,6,7,2,8.0
5,NB,2,6,7,3,12.625
5,NB,2,6,8,2,27.75
5,NB,2,6,8,3,31.125
5,NB,2,6,9,2,35.0
5,NB,2,6,9,3,27.875
5,NB,2,6,10,2,41.0
5,NB,2,6,10,3,16.625
5,NB,2,6,11,2,10.5
5,NB,2,6,11,3,7.375
5,NB,2,6,12,2,7.875
5,NB,2,6,12,3,9.125
5,NB,2,6,13,2,11.375
5,NB,2,6,13,3,9.75
5,NB,2,6,14,2,8.5
5,NB,2,6,14,3,8.375
5,NB,2,6,15,2,8.5
5,NB,2,6,15,3,9.0
5,NB,2,6,16,2,15.0
5,NB,2,6,16,3,11.5
5,NB,2,6,17,2,9.375
5,NB,2,6,17,3,29.25
5,NB,2,6,18,2,9.625
5,NB,2,6,18,3,11.125
5,NB,2,6,19,2,8.0
5,NB,2,6,19,3,8.875
5,NB,2,6,20,2,4.875
5,NB,2,6,20,3,6.25
5,NB,2,6,21,2,4.5
5,NB,2,6,21,3,5.5
5,NB,2,6,22,2,4.625
5,NB,2,6,22,3,3.5
5,NB,2,6,23,2,2.125
5,NB,2,6,23,3,1.625
5,NB,2,7,0,3,1.25
5,NB,2,7,0,4,1.0
5,NB,2,7,1,3,0.25
5,NB,2,7,1,4,0.25
5,NB,2,7,2,3,0.0
5,NB,2,7,2,4,0.0
5,NB,2,7,3,3,0.0
5,NB,2,7,3,4,0.0
5,NB,2,7,4,3,0.0
5,NB,2,7,4,4,0.0
5,NB,2,7,5,3,0.125
5,NB,2,7,5,4,0.625
5,NB,2,7,6,3,1.875
5,NB,2,7,6,4,3.25
5,NB,2,7,7,3,8.375
5,NB,2,7,7,4,15.375
5,NB,2,7,8,3,24.25
5,NB,2,7,8,4,33.5
5,NB,2,7,9,3,33.625
5,NB,2,7,9,4,25.625
5,NB,2,7,10,3,10.75
5,NB,2,7,10,4,8.75
5,NB,2,7,11,3,7.125
5,NB,2,7,11,4,7.125
5,NB,2,7,12,3,7.625
5,NB,2,7,12,4,9.5
5,NB,2,7,13,3,9.0
5,NB,2,7,13,4,11.125
5,NB,2,7,14,3,8.9
5,NB,2,7,14,4,9.375
5,NB,2,7,15,3,7.875
5,NB,2,7,15,4,9.625
5,NB,2,7,16,3,9.125
5,NB,2,7,16,4,12.25
5,NB,2,7,17,3,9.5
5,NB,2,7,17,4,16.25
5,NB,2,7,18,3,9.375
5,NB,2,7,18,4,10.75
5,NB,2,7,19,3,9.25
5,NB,2,7,19,4,8.875
5,NB,2,7,20,3,5.75
5,NB,2,7,20,4,6.375
5,NB,2,7,21,3,5.0
5,NB,2,7,21,4,5.875
5,NB,2,7,22,3,4.0
5,NB,2,7,22,4,3.875
5,NB,2,7,23,3,2.0
5,NB,2,7,23,4,2.0
5,NB,2,8,0,4,1.25
5,NB,2,8,0,5,1.125
5,NB,2,8,1,4,0.375
5,NB,2,8,1,5,0.25
5,NB,2,8,2,4,0.0
5,NB,2,8,2,5,0.125
5,NB,2,8,3,4,0.0
5,NB,2,8,3,5,0.0
5,NB,2,8,4,4,0.0
5,NB,2,8,4,5,0.0
5,NB,2,8,5,4,0.5
5,NB,2,8,5,5,0.5
5,NB,2,8,6,4,2.75
5,NB,2,8,6,5,3.125
5,NB,2,8,7,4,10.75
5,NB,2,8,7,5,11.375
5,NB,2,8,8,4,30.75
5,NB,2,8,8,5,30.125
5,NB,2,8,9,4,25.75
5,NB,2,8,9,5,21.0
5,NB,2,8,10,4,8.625
5,NB,2,8,10,5,8.25
5,NB,2,8,11,4,7.5
5,NB,2,8,11,5,8.625
5,NB,2,8,12,4,9.125
5,NB,2,8,12,5,10.375
5,NB,2,8,13,4,12.875
5,NB,2,8,13,5,11.125
5,NB,2,8,14,4,14.1
5,NB,2,8,14,5,9.875
5,NB,2,8,15,4,8.625
5,NB,2,8,15,5,13.75
5,NB,2,8,16,4,11.0
5,NB,2,8,16,5,29.125
5,NB,2,8,17,4,9.875
5,NB,2,8,17,5,13.5
5,NB,2,8,18,4,10.0
5,NB,2,8,18,5,10.75
5,NB,2,8,19,4,8.5
5,NB,2,8,19,5,9.25
5,NB,2,8,20,4,6.375
5,NB,2,8,20,5,7.125
5,NB,2,8,21,4,5.25
5,NB,2,8,21,5,5.875
5,NB,2,8,22,4,4.75
5,NB,2,8,22,5,4.5
5,NB,2,8,23,4,2.5
5,NB,2,8,23,5,3.875
5,NB,2,9,0,5,1.625
5,NB,2,9,0,6,2.75
5,NB,2,9,1,5,0.625
5,NB,2,9,1,6,1.625
5,NB,2,9,2,5,0.125
5,NB,2,9,2,6,1.125
5,NB,2,9,3,5,0.0
5,NB,2,9,3,6,0.375
5,NB,2,9,4,5,0.0
5,NB,2,9,4,6,0.0
5,NB,2,9,5,5,0.25
5,NB,2,9,5,6,0.125
5,NB,2,9,6,5,2.5
5,NB,2,9,6,6,0.375
5,NB,2,9,7,5,10.5
5,NB,2,9,7,6,1.5
5,NB,2,9,8,5,35.125
5,NB,2,9,8,6,3.375
5,NB,2,9,9,5,18.4
5,NB,2,9,9,6,5.125
5,NB,2,9,10,5,8.5
5,NB,2,9,10,6,5.875
5,NB,2,9,11,5,7.25
5,NB,2,9,11,6,6.0
5,NB,2,9,12,5,10.0
5,NB,2,9,12,6,7.0
5,NB,2,9,13,5,30.25
5,NB,2,9,13,6,8.0
5,NB,2,9,14,5,23.5
5,NB,2,9,14,6,8.625
5,NB,2,9,15,5,10.25
5,NB,2,9,15,6,13.625
5,NB,2,9,16,5,10.375
5,NB,2,9,16,6,12.25
5,NB,2,9,17,5,9.375
5,NB,2,9,17,6,9.75
5,NB,2,9,18,5,10.375
5,NB,2,9,18,6,10.5
5,NB,2,9,19,5,9.5
5,NB,2,9,19,6,9.5
5,NB,2,9,20,5,7.75
5,NB,2,9,20,6,7.875
5,NB,2,9,21,5,6.5
5,NB,2,9,21,6,7.375
5,NB,2,9,22,5,6.0
5,NB,2,9,22,6,7.75
5,NB,2,9,23,5,5.875
5,NB,2,9,23,6,5.625
5,NB,2,10,0,0,3.0
5,NB,2,10,0,6,3.125
5,NB,2,10,1,0,2.5
5,NB,2,10,1,6,1.875
5,NB,2,10,2,0,1.625
5,NB,2,10,2,6,0.75
5,NB,2,10,3,0,0.625
5,NB,2,10,3,6,0.3333333333333333
5,NB,2,10,4,0,0.0
5,NB,2,10,4,6,0.0
5,NB,2,10,5,0,0.0
5,NB,2,10,5,6,0.0
5,NB,2,10,6,0,0.125
5,NB,2,10,6,6,0.5
5,NB,2,10,7,0,0.5
5,NB,2,10,7,6,1.5
5,NB,2,10,8,0,1.25
5,NB,2,10,8,6,2.375
5,NB,2,10,9,0,2.875
5,NB,2,10,9,6,5.25
5,NB,2,10,10,0,4.875
5,NB,2,10,10,6,6.5
5,NB,2,10,11,0,7.25
5,NB,2,10,11,6,7.75
5,NB,2,10,12,0,9.25
5,NB,2,10,12,6,9.375
